mint_address,min_ratio,manipulated,return_ratio,label
4AP34U6rMBHEvoiohktrG8szSKH9YJDKCUCh6LRCpump,0.10438129867066777,no,-0.7531782071396229,high
D3zGNvcPFrSbVmSR9gUiPafWwvPNKw11bsv5jRuUpump,1.0,yes,-0.004986720708133209,high
9ZZ5nyv6gwfmd3CfoKiyav5KRRG6Su8LxqCXgF69pump,0.08375419416262402,yes,-0.5979575681670237,high
CFfmAqDrjM58qm9mca5nGfnfShsVN8x8CtBsUfGApump,0.04460937040935643,yes,-0.9507716926568162,high
CfAQanERFbftkEXQQrJLQ4GixHBadxesmeAL2Ly6pump,0.25937530977033413,unknown,-0.7813875417012988,high
ACco1iL7LsRtMimkNrJxsFT5fjLmt7ExEPPvMRhkpump,0.12852063192597804,no,-0.6801654053859214,high
7uUwEGY1FtLXPiYFc2ppPDthbFPoTKnX2y8q6RXwpump,0.09578142172192927,yes,-0.5184262019915696,high
3H7GxaKmvWmK92rEuNwLDNkF2TkBFRwzcu4coPfApump,0.05947960109893294,yes,-0.8559548845040145,high
4CcKu6dRKMQFPXkyBxs6riDPJVF2rauMupjgSiUZpump,0.6478433137028795,no,2.9047964497812213,medium
HHA1gRAq4WMXDRosnT1JKJgAzk9RKC1TrNjwTJSgLiya,0.04912827270448163,yes,-0.8255165404397974,high
CJ159ErPwvm7zx8dRJTHkJJaFLjA4gBWoy9u1z4kpump,0.12082517385937198,yes,-0.8184849453178079,high
2Pd2RgAoh3fB8oYCzTUPPd5z5fP2v49cRUtztpLBpump,0.14663683382454745,no,-0.006577222584900284,high
BXYFfuz6BktLmu1J5XbHMk851zr12RdTPVR9LbjHpump,0.04009940926800199,yes,-0.8976023633419807,high
2MH8ga3TuLvuvX2GUtVRS2BS8B9ujZo3bj5QeAkMpump,0.5444806990523534,no,1.6195139685662685,medium
AfKhf45TLgZtypJNjCStAMZwja68EpQcPUvZPjGZpump,0.06082220476368273,yes,-0.6329771645955102,high
CSBmWcBF8ozXfsohTNKvaibK2ZjeSspEjer1Y28ppump,0.04244677638196476,yes,-0.9501286383252142,high
3KzBEUwCm3Jfs61ikr1VDAzhpkkdhzLZUKVuBacRpump,0.3778888525617708,unknown,0.8848050118900288,high
GdvCPCrpSPPMZMdvJinuwTktCyheuE6i3XLgB16Upump,0.8220240675032154,yes,0.043643480406671965,high
GTSLJyZt3wnDuEjnngYVR9KqfibEwkRKDuoP3wyupump,0.034886300032110004,yes,-0.9346789698298923,high
CjicKusk7ubKJgMeBwTbtSwhLWNwqfUaanHqcDccpump,0.7104872087207171,no,-0.27227946880012643,low
GVHJUgXMdMUQ4LeJFaWiLogXPxoKgR3wFrDV4rgBpump,0.019425251177983705,yes,-0.9830636481759608,high
FA9VUHreaFGvomtNgyG1Fk7BhtUoCfogDUmDUZ8Lpump,0.23059150308605206,no,-0.628978880097857,high
6zDoqgt7AhbGoqyC31Uzegop7kTsJXthuPtdQqU9pump,0.0977664405556278,yes,-0.9685832511163978,high
7D7Uzoipa2HNZZF8Lx2YkeuKZwGrD6NV6VPauF2Rpump,0.04315486862169524,yes,-0.8749886695070626,high
HJzzVz1jQ5DXKeHVcnAm8ofmB7XDMuhS9VHtFXQ9pump,0.05333567046266731,yes,-0.8483225718389926,high
BfwPeEk7AUmAiksPHrdpS8JAopxSMJBBTtgzsKcdpump,0.4895739603886953,no,0.45713006697568664,medium
A7jvL79nkZk6MPZMqRnvXxQ4itESf73ENCPDi8mJpump,0.0003940664374253127,yes,0.847974929047681,high
31sXmzhBF6fTFNBLWABj5t6mVakexhvScQ9wEMuWpump,0.04078764828691798,yes,-0.8175914036191986,high
EZeD3augkiK61pD3f2BswkBgHy1Q3A6YTbcV5cMLpump,0.27465668131164367,no,-0.5559471178452607,high
7aDhFpwWqyiU3VDF2B1JmV4Uw4kWbLH61XWAdHC5pump,0.08351915066727363,yes,-0.8643586743701579,high
Nodews5WAmoPdo9qaAqyijfb7s839rXi4NRGwKTcweF,0.5531266580669589,no,3.8357584166107745,medium
Hje1L1skodNQrrKqRGoVFpYc64XHiBHrFqFt63R6pump,1.0,yes,0.7874021708277236,high
3Ndj79xsU14RCm9DEPHFQHRULUgDLkTPMXqURoyxpump,0.2733761906045153,no,-0.39511730622396257,high
5fyc97LgZfWGfZwCUHA3kknyv3HeV4aLtt6PnLLLpump,1.0,yes,0.19461297766534774,high
Bt1e7cMxvrwttxjW46sC1XRb78epoZMv4sBwoZ4apump,0.027442244353587383,yes,-0.9537326535253986,high
8VzG7qNHwUTfbMk96BEJgFK5avySr9r2aWBigrZypump,0.6610735264860575,no,-0.07018067068783793,high
oAjQ8RJLgse1HrBRJXWA7t4exFJhDAvhLZhninSpump,0.2478185744702403,no,-0.8011179659477891,high
81YPAc8BacCFveUNuBBHm6XwSrK1zCfGZweJqDShQAZW,0.11804887647706556,yes,-0.5756029476221215,high
Af4F7EEccMWrkVAGAn4VYHpW1NP8VKnxCJHWRJrHpump,0.7614201259666631,no,3.3954880738066806,low
4Xp4Dn4xP4tMjTfkr2vXNJoKPMPatudb5JdwHHjXpump,0.029102289713887196,yes,-0.9508060202687746,high
4fx1WfPi3BQNQ2TpQE15oB1HoCwJBWrDDXNUWoLDpump,0.4541622640854435,unknown,-0.5338490718618435,medium
8jG111iYtxRdhkoiLnFUMtHSHb1B6CLi54xQCfxMpump,0.03652451850183892,yes,-0.6987641017153495,high
CFFBBfGsLyfyyvgcJqzqyDZg1PQSoQyPLHhw3tfpump,0.06876188584784974,yes,-0.8544918582414951,high
5owv4VUtp6ytr7BDE52UqVqNKrrsJiowhJwMVb3Npump,0.07331023216587218,yes,-0.6746659711350738,high
FJJYDPgDYjPzDy82PW81g74e81RnwmQ1dz9gtosZpump,0.9439047488435705,unknown,0.03321508890436092,high
CZwkLSXMVoWuCq9y1yvdNkSepGwH8a2nUJBCUDVfpump,0.06666021437075605,yes,-0.9112447075116741,high
BsotcZCNHXnySFcXr8KKe2Rvgww3TMqhxH45iegjitdE,0.34901457642335526,yes,-0.613486266543514,high
8CnWKnBUKfHmwH6y4avxVkQaWvDSdFue24GKhdtWpump,0.1275252667634653,unknown,-0.7506726349793803,high
Cs7eyrBta9MqYq7rRQPmLx3SzMqtR6YGg4jjyanxpump,0.18979763420830847,yes,0.3383734070940726,high
4nVZqfwxQ35myBmVHrafs4KKsT84pRVuJiDGrEGrpump,0.04041703211999708,yes,-0.907348364719896,high
8XwRWesRafxRoQqtiMHtdj9Str8Zsmh34WbCoFCYpump,0.3855051519699107,no,-0.4007831382257694,medium
8uNvnuTXSWaoVCiketycCtZdzRdLxKZJsvKQQGjqpump,0.0644824298575306,yes,-0.8293434962063635,high
y1k9ZRqLwKLbyUe5LfQf53jYXeSyvrFi7URt4FWpump,0.16573424283253374,yes,-0.6536396273070179,high
2FyAmTv8sPiauffjpmkBcZPn4ZAypXfEtX2pkBKDpump,0.15520064445653797,unknown,-0.5094049668128725,high
N8DYuquGVzxs5GM6Y9A2L9XqY3sfzHUVa9r1RhXpump,0.04414049023211396,yes,-0.8999283169376743,high
AQB6hY3ykZCZUUf5f4aTsLV1V2t651qpErUNsTrZpump,0.026914536353770394,yes,-0.48133811182522984,high
8V6iUoBubFK6H33J5zyfWowEvHQ9987Hw9tcaUwKpump,0.0794802828868668,yes,-0.8351440441874793,high
2zaXAMbB4gY5vG5KkyG2YvKp9GKij6neq9QWgsA4pump,0.14006696527078039,unknown,-0.2689159789693263,high
EVvGTyBoVCHLcMcX1Hop2sTprTNCDt3cNcX4ZRKEhi5Q,0.057449441630670305,yes,-0.9275599960169818,high
CfsuTjq1pih5A9k4Vb2rLxUWuX2xBpvgeLhKtmywpump,0.05176099714582685,yes,-0.7472858598610901,high
EKFs2aZhjUmTgenTg6gxwueNTXzm3dAV6M9awgg3pump,0.03392777637748844,yes,-0.7866512252929136,high
83mk1ccCaUULYBozM7HCLJbimr4ScgbmPgxorRWGpump,0.37591430721318886,no,4.75221220957435,medium
JA6sxtEo8ZyojXrvYqMHxR9vVwTTKczrepyiJgBSpump,0.18847329553823008,yes,-0.3552855471121007,high
59UGBouETBrLHutQCwgJ7ueaFeVH4nJXnHvEWRajpump,0.6537727291174402,yes,-0.17289915755463703,high
DNeFnefwGZsqYcx8NqLtLsJH7WGLbRDq4J3pMV7Qpump,0.3072929682314597,no,-0.38802859661734346,medium
FH6GnEqVdFjBPYXAVBWcA9ermHMdGvMLTdUyA8Q4pump,0.9535397079579975,unknown,0.4019833943516266,medium
H8jHPiVKPC7GgXq4aqTvGa2J1pVjicpWQrWv1wEepump,0.638474010844988,no,-0.03148280141042779,medium
GjXqr3H9XRauCxjWtJJcsy4LXo9obUR2SCue3AieHz72,0.08596932288765644,yes,-0.5742270406505122,high
EYx6wXDXMxHFgTcYDcnSSGSM3SdTciUJV5uGyPCxpump,0.1490776547020485,no,-0.6957823674672187,high
CbZKPWpAptbznNUD259mgtfsvGSuvxAr4s7e1pCCoo1G,0.05603410575965045,yes,-0.8007117491138288,high
ET2M2hhTbdPJ7bPVUucThPUZ3DzQyX4wtrqTPTmcpump,0.12516264764142027,yes,-0.792533725349795,high
HZsyxPZURV2A6e7uVcB7Xm7oKErZiko92dqoyRHRpump,0.24654355916479304,unknown,-0.4250273002049806,high
4d4Mc5NxVoT5P6r3t4FwavQsHRmSe9ubHMcivTuTpump,0.2611335372313422,no,-0.5034589637720949,high
FT5eEb8T2dn1bMPQtbFJBkgwd5U7XKwG8yvpSkB8pump,0.1376040669964332,no,-0.8108005553460689,high
Gi1zNCtgYYByLEBxSoGMmMdRnzM87i54mcxd3s6hpump,0.0747889992236048,yes,-0.8880882285478577,high
CoZyXdN4HWKimWsnLYrxWXFtiPZjJKWERjBJv3jzpump,0.045666580641721834,yes,-0.5864612427671205,high
GKk7hEpnDUPCN26xs6efRHJwuNiuGgszefMGVV1dpump,0.05695941866956041,yes,-0.9177934814183888,high
Hj5TdBYoewTT4nTTg6nCGSCqGBEiYzE2xPSrx5GfZvHt,0.053256621632514066,yes,-0.8976459516238653,high
49tB9VpvJqAGcR5tiS7JEGoaWufCuCBGXwGZ5VKgpump,0.1747176985260935,yes,-0.8308747136303474,high
6GEY9SYKYp1bdG9WsWHfhvakWKe74CR2kWHmerakTAtj,0.06679164328157004,yes,-0.9176209647643125,high
ADFLnJEizSszuiFM8Wn3a89N6LKhyBKpJwQfCDFcpump,0.12183464588801746,yes,-0.873482313213829,high
G5K7HW74c7kjpwdnhse8C95h1DygS7YE1CmnfAybpump,0.34350466557323195,no,-0.40921997579206854,medium
HKrFQfvCvQfZkX9ygm3rReAWZXJuKBmSYc2aSCZ3pump,1.0,unknown,-0.14226841228831458,high
GL8g5VezVZEabDHGoq2EtXWeoqB5r4J2iA27GzwCpump,0.046896619891116834,yes,-0.06748390724142521,high
BtAyo3uVc3nh6M17GpLLPKhFwa6mkU6BqaJnSMGVpump,0.2213647630179423,yes,-0.32968601355017474,high
AypGkrDTvXsExrarGM3gKB6ZPCGNA12hxNwdGtTepump,0.06324097336276963,yes,-0.8873040161344989,high
2So4TFzwdq5ptkzEQi9Hc9YvmanRaTm33nUCz3kCGQ4E,0.15443322483517444,unknown,-0.6791356820641354,high
57PvuXHeuSU11chCFPUTKFiw339UxLmUoffpmkgKpump,0.04331235421877616,yes,-0.5735974130582145,high
4FBDqr8BBPLWknheYUDEVWKtasQ9suksBotVUaGmpump,0.19874130287307729,unknown,-0.7242018031552445,high
Bgem5zEThdaAUiowcTxsxTVHNbw23nXmkjCc7hRkpump,0.40013767416447765,no,-0.3377506517710709,medium
HXT2bX8WsJp5pKtur8ygdEGP2frzptjxMr33yUi4pump,0.03402555042565148,yes,-0.7090659964315852,high
ADbrEYVuGHW5jQqNg8udjKxQsqMN62hF5HPqdAg9pump,0.0830242669768149,unknown,-0.82452104195699,high
9XHBahuthCGojE1YZkw3NDRZZHg7sRmXsWDFLFUSpump,0.07492375192845747,no,-0.8677924120581634,high
6bQefVEPsWkCqLQeZmwj1ZdH84tynMq6fLoJqyVEnKeZ,0.5654597616489438,yes,-0.0975560079574514,high
4YCaUmmbeuxGXqFaiunfb7rvFMcfPtwTbY2enQa2pump,0.656608595892898,unknown,-0.4629805547235924,medium
B7HCgT5yX43eDRWGEPVSWGeKCXjrebTtRYTDaa47pump,0.056521790250172246,yes,-0.9409537763217286,high
MNgimZHSYQJsAJTRdndZq3QXTraDkbXQvKL5ZZkpump,0.05977284197823758,yes,-0.4747394641074731,high
6kLdw2Vx3T4Cps1ZLPC32294eZkKozaf4YHsM7cApump,0.6790253637433175,no,0.22745074721313718,medium
6qU6rdhQTMpTmdphtCWsEi5MoCsiZtazx9QMKDnWpump,0.4497254007894556,no,-0.5276121976378266,medium
E3RsiccbgYHZMtgBaKoGFAHXdaw9qK1W5dFoVbLbpump,0.9005685689714604,no,1.4500497013602436,low
FLMQPkWUAYtLCJXwWhfr5N2Vc71s7QrnS9J2XREfpump,0.04381302565638449,yes,-0.5118660841414856,high
CoueEMLGJncvFdV5zr2uGhNqxgmhHcRVZgmWNDmXpump,0.06050043268314649,yes,-0.6927280338532418,high
FgRXPgL8r1C3Kit3Hz2PPUAGGwGCATnXqNQTSVhSpump,0.21500528295590293,yes,-0.3118934328377635,high
4WitHpe1gNhtnt9CmrPQ4vvqGEbgkGfCsRG8oSbjpump,0.0652631161137382,yes,-0.8242382014793719,high
3ms7WqcKfQVw5sHGuAcvRV7FrBPTB5yf7Fb3VSNVpump,0.20401445639261875,no,-0.5450696640246826,high
7sfacwUa14tng1CTufJ1ivSPUSqg3rJY6cFiLCzLpump,0.15751607035432613,no,-0.7955005602222727,high
2jJgpgiwkwG9ipSWWQFiNTPMt84e2RQ8ViaXqtnnpump,0.16280673378763147,yes,-0.7602650599789256,high
FwXc5yF38phH4wGmFikWhuVNeZ1WSCgf2xDAyMaipump,0.03930371112679989,yes,-0.2609581127713694,high
4FsaH1vdVivyqyujzp65QfEJCpkv21bNm9q3FMiepump,0.030544545172978763,yes,-0.8484668810062407,high
37HxH8R4GoaWz9WJhDhfQC9A8JEznK6biiEq8FFi84o8,0.023350752985669635,yes,-0.900310440607955,high
cpy97eXSADBQQWNsRpypiNLZ6jSbaqozEkWsMtdpump,0.565224325799858,no,-0.4636056906313277,high
2FYp5iDgTzq91n3m581caThZAiXdjzxE7ksPqqHUpump,0.08282147971609212,yes,-0.8848115777979302,high
AyinxgXeDg5hkbTq5EZUMTAEbz3E1isnYr716EQpump,0.09104612092500565,yes,-0.6013962590158414,high
EDiRdyFK5u5TFxLmSjs4ZdSP16CXmpaNfSJzkJs8pump,0.06171946596884955,unknown,-0.8274727162286538,high
4TiLHWJjhDnWjbbpkn5zMkBBpBvJbytNHELtZor5pump,0.40000226086580254,no,4.25767751428697,medium
Hph4fS8pSSX4w5B5KGY3xfsANUuebmUDQJFJD89CYLMo,0.09113481408968811,no,-0.8696428339547252,high
3tAv3CbzRoUXZTz7uzRf8y2s4sHZWE4fRzBoUnjLpump,0.04920550254351127,yes,-0.8694784099692341,high
GKtuc65ohkx4NqbknJ7DR9MNxeLhjzTDmKLex4Kwpump,0.042449277919539716,yes,-0.8012101425108651,high
5ijTDvomkCifg4XhvLDdyjyrf2JgjUwA69WqT1Vgpump,0.08237153526935236,yes,-0.5208865763096469,high
8hsS71HMbAvBRgXAdTpHLgVpNxZt1N6CTLADg5Drpump,0.004153552486795558,yes,-0.9154465725170036,high
FRLH5Ur4EXbbh6SFgVqG1kcXxBgBHsR7wsQki7nQpump,0.5446937522032006,unknown,-0.419346262738317,high
3LbMtZGJWEjnwzFJPGZdQzUPiQwLTfzSKPihEmeJpump,0.041214087456546235,yes,-0.8884175399552755,high
J3GktogzR23awfKz5RmbSSUqimpazHE8yaxne4fHpump,0.01790072591815266,yes,-0.9372428665240927,high
AW7NQpfZykj5pmjvA4XUneLrhpCA8GVnyUHJURm8pump,0.15701812784097832,no,-0.7371035858948132,high
21hBGCqq4iznhHqCvLctWyqT2ovw1TkxdGmHEeZZpump,0.04461764458332003,yes,-0.8255372723635527,high
FPgr8JT6ZxamDDjQhzU1bgbHQuw1nzDxoS4ueYy56rdm,0.0669682613364076,unknown,-0.8504270264622649,high
4qqFRgYcqGb1iX6QXp1cfxygN8rwH9MgaB68BUh6pump,0.03965286414862914,yes,-0.8575789968325302,high
CJiN6spfJb4nc3HKzDLPwYDRDi5bvhJ617y2xWWKpump,0.2929704028245765,yes,-0.7825706410008715,high
Y7CqCuL8yZUyLKBCRXN2bst1wbrDJRbC88TtXTGpump,0.06157330612387101,yes,-0.7727575949369162,high
8o1mriwq5KbwwnrH7ZtbETZsGNNupX6Vi2LiUYkipump,0.8541714013456232,yes,0.07643062895420204,high
84BYuDpec5wByvfR8sDNzLjfM3KXDYQXUN9o7W56pump,0.17603408243190488,unknown,-0.7491409600802469,high
EryWc7v1cH57nv94WUrix64fe9CNfFyGWxiP4xSxpump,0.7732495764752383,no,0.8192325660539994,low
EhVLSx687RBjh1jJtefCJ53sGfXmpzFALmD2DHVZpump,0.059936789896148084,yes,-0.9070162110562259,high
A61TThArgBwHuX59b8uu3X7ZUvNRTfeXXJCZQ88Mpump,0.05605025947569373,yes,-0.9175516643677879,high
5MnEs9NDFkAtj7Pj1mXa3aNKiT1TbwoLHX79a7Jtpump,0.11340571376458349,yes,-0.5387948208919229,high
5TonZhnyoq1PqesVhEDXC3Gf3HE2JoSc6c9wjrXjpump,0.03582897279342259,yes,-0.9317053056752265,high
9YNKqgar41NUCBrUMwxRdhjEQwJyQQo1kfrdugatpump,0.8264078287065026,no,0.8735697896433173,low
CQKKvuLyx7a2YnvBM6uY9viKUdmPSthMeU7223Kzpump,1.0,yes,0.2539342408036347,high
BLCEcFGBtbKtLS4e2DKkKC55bGH86uscdXXSchYBpump,0.07732472978776511,yes,-0.7008220194941386,high
yB2qzaJUuRWpwoZTnGiQuBCfizSWMMoQGnYjU37pump,0.04900384092931947,yes,-0.3577675104461591,high
C3Xiggbb32LCnxRY1WcRPYCPURv8G6HyEpKZCMTVpump,0.0449491148827906,yes,-0.583488569087582,high
AgaYUubbmkaE9LNUdft3grX5SnL7oA85BjwSNCDGpump,0.18205490973152247,yes,-0.7605671717211525,high
J9Kwd7Bp1sfDprLq4QW4BEPNwRKq543a8d4fp9pqpump,0.10944665624609158,yes,-0.8421832651935864,high
9V3cY6Qjjjq1LSQVQF9suUh14xUtAXmCrodqJ1popump,0.22924846010200878,unknown,-0.5583535181416137,high
GhBJRfpteE2B6QaSw5B8umbLWcEy66VPyCi5ZkN2pump,0.041857512614447,yes,-0.7642649927493097,high
2f8icszBj8v5zMNcSDpDFEko544phBHR8DK7zYCapump,0.057184748182407395,yes,-0.8840722283605612,high
Fiqrbd5zfgi8cZQrRu1HfGkwAUdENcYNuPb1ZLQpump,0.29721668067616136,yes,-0.876015484123088,high
C9ZpQm1ecZQfW9iGpbBvPfZptj6A2kFF1Kiq97p4pump,0.04582721663171506,yes,-0.9396437652985877,high
DS6qJNTGJUz26tjC6G75hGXGA6dvEyyiupS7okhLpump,1.0,no,9.76992020546784,low
51wPt2YfkoXBATCkuR2Di3tBHUdf1UwNHoKCmKAcpump,0.5003731460772488,no,3.478123293461508,high
3JgzaVezNRKYCh6VHs9Mxtuo3nUwU8i5SsUEjEHPpump,0.03807429069291046,yes,-0.9402992983639297,high
wq3GdygywhUxgTDyMD5zo4EWwZEEsUHYjZ6Pk4Cpump,0.20466329720732132,no,-0.47637078211440664,high
cq3LRUiXjNBks7NrCixteJDEvAB7LMvgE4GV3pRpump,0.04540741714169857,yes,-0.9555858400818212,high
5WTvBZChoaPqmq7tZMR6tF7Y1E7KF4qq4Vvheofpump,0.9346104695854768,yes,0.7449327293396122,high
4JfAm2N9FUfcvUKDiMDPeoK4LhaGQmtVps7PbPX9pump,0.06442360555027028,unknown,-0.7244723685228729,high
4TC3YdkvKwZPBeAhiZiu1qCpc9MQJEtHyPMjQgPxpump,0.624816701349471,no,1.2495689910797012,medium
EjuLLBs72mySYAYfVg1JUQjaFHEVkHrNkpAEQbToguoi,0.07284308126586438,yes,-0.8894646974556082,high
CqpbTMJmY54P6YF7zZRu7xZ2YNVA5h1nkNMQyWaspump,0.11028693694796995,yes,-0.8238479817821167,high
3CUgtjCJzpRSWRnELpGCZkLY6i4jwxA1U2AeShx8pump,0.07037328968957413,yes,-0.8474717566430598,high
GW2gLizcWVZgXe5pwDRFcN7DtEwBGXvsFboxmogQpump,0.05184272384467373,yes,-0.9441734506563424,high
BgoicVzEJAJt65CRFeVN6SthFxbZuvg7UnWAW8Kypump,0.5295410768772651,no,36.500000999336535,medium
CMJz7bpohyGaot1RKCMKH3nVp8jrgTG1CxVYHkCbpump,0.060416205179079675,yes,-0.7962268571085879,high
F8NgSc7SiewL7T2cKhz5yuDMtLzJDy8SQnn22hhQpump,0.9957021915913161,no,2.2761899681936653,high
8DqmSDWDik5cpixw149KCth6wPz66eUsP7HKAV4pump,0.748708760945137,unknown,0.4310870231509387,high
B1oKxHPVDzYa64KT7iTjihqhiJctMeZW3VBAvocEpump,0.9406392600095707,yes,-0.01032061356109722,high
vAwHtE2sA2nmTpY2CsWkasD9xXNg7gKkTPX7N6Dpump,1.0,yes,-0.7246161726555465,high
6F69HDPnEETHpPGH7AuPrPoLfjxBY5458NfGURzhpump,0.2293035951116209,no,-0.6893735718384093,high
GF9FFzeVY1TXg8dX3naLSSSYBRQRbWceWMiKU6Wpump,0.049321881589911035,yes,-0.9446999453641286,high
35p9cbzTzbnBh9jR4X4yTDxmUe1ytNy5yGHMYWm2pump,0.03616641136970294,yes,-0.40245807924820753,high
C4CmU495krTF2ziq27hcFDkUw97Ydy6Es48m2nuopump,0.39038280814333676,no,-0.3777668628078896,medium
ETC8SS3Qrmm9d5pWBX6GPJ92fBxquQnfwxZpPTYzpump,0.0546177907546646,yes,-0.8976676080461863,high
D8KiTcfPdPgZTu8ef2p8c6KjzWvkqPGS5VtfBKnGpump,0.5133905769144118,yes,-0.40823519921833085,high
uRYafgkPyC3B5djxnv2vKFtbwe9sd7ub5ftUCk3PEGL,0.07883640846002245,yes,-0.5124879554591985,high
97uEPvMjeZpGtM6Fc37nnXNAVBGvh5pAmG7jUBx7pump,0.11864866393785138,unknown,0.15904938251379291,high
FXoZNyqgpqP6U5BQgdYv7Q5ZZ5nEvHDC7CDXSsrppump,0.40870172868257304,no,-0.107311757082696,medium
38tBc3uAmA1B1MTQHiqyGFMcSxQJP5HdEvqgW5yGpump,0.11017088932967078,no,-0.8407992300813878,high
iYexDpEJRcmT3JKjwiqMsk8uWrFUebXr4VTMiuipump,0.10052234183063087,yes,-0.6496663878349692,high
68y6yajhYTnxXVLKmdcadosZUimU5ExtfxCoLbmhpump,0.05017052938986022,yes,-0.9049228874492996,high
EBxYY2qedfpE68PN657VsKnUepP5XAYqCtP755wqggpb,0.09376402289745926,yes,-0.774894180365661,high
FteyE8nW59bKdzyKSMkoKaorHrqrQuDP4oNduW5Mpump,0.03573678836532555,yes,-0.9683103073029503,high
BRFKLzayTDwtUvRa1cTwYbwkquqpihoqP9jgkoBVpump,0.05638114944469484,yes,-0.8083111239034112,high
DwNndR4JrTjWWLekTogfsN69Stwihf8bN5kbMuc9pump,0.03466574098003829,yes,-0.9158474765966084,high
4RcpsgJxuYu6mBLjG9QzVzWKKb3Vc2yUiwtkamRppump,0.022737080615610333,yes,-0.9649263004448521,high
2i4qGU6RFR54cyL4s4D4aktBgp44JZsGUwJfebY5pump,0.7250712831873767,no,-0.34520366294167587,low
GNvbiUbMeMuA2zNMCeoe63LKz8EdzCyq5GBh8cL1pump,0.03936488614605647,yes,-0.9149937641422557,high
BBaNz8dybRVTejCTEyatKEJ7rm5WkvWDgspAkcEJpump,0.7094134081475497,no,0.7400065422534342,low
FpgC57PtHzhaVgsAFytsUNSgfP2sJjQiESmQLRyepump,0.07262914855727352,yes,-0.9077303677049712,high
5KYgeHfydncdoy5nS8Lzjzyw7qarDgosVQwu4Kkpump,0.15993782719718663,yes,-0.3987848424317753,high
7add5PVCq2mgSScfgg3Z99hutkkKuA3trQVAjAL1pump,0.037731470023431024,yes,-0.910464596153254,high
9b4ma7aBsLEPiZtnh9F2S6b7YJUaoVHm4cmnc5x9pump,0.17439225606324812,unknown,-0.6433565686208211,high
2VWpCrvdAPK4rkjmLUY5xfKaj9nU3GNEZHu8fz6Tpump,0.050881413668716936,yes,-0.8445300908766414,high
F1XwVXGmyxfKiAH4KfPSQpWY8J2HeZJBeR4gqnwD1fwH,0.3465657201007613,no,-0.3761223030340297,medium
yuGDNGVcd9TMBS3QCusp5DENNJpL8EicpBffJaKpump,0.05246019016151166,yes,-0.6355324952383044,high
D9CiV4TqRuYoPG6Mgm15MLPDHvMSZQvMvFpAfZ1spump,0.04196474907642384,yes,-0.9572515192211177,high
E3uNB4eiR2zVvUChLA3ioT4w4Eb6CCfBj7Cn4wZapump,0.05781090379169191,yes,-0.9085994773757362,high
DgLsZobjVSDYXXAoUnCNQGJnXpRWnKxMy58xcw63pump,0.03401778088975559,yes,-0.9107076314677327,high
3yaQPhfc8xkxtzyZCo7v5eDb3k5gGdi9NqsMmnPjpump,0.921739649793611,yes,-0.35341603682463085,high
7h2RZH5BnKnMcBctx3VMuCmKqLKQ4VvbpsKoeqXYpump,0.014930457934811006,yes,-0.931481070408759,high
2BWDCnd8gQuyAHTEFiQi8ApX6YkaQqCARMCjTtNMpump,0.3096852830408353,no,-0.6326543788710363,medium
5CAaToTByHpCvUQHXrTmAcfwJQBJaFPEU8jMvkdMpump,1.0,yes,0.34460749669380975,high
E6TFB3BLai94mvV7DkGpJfb5dL1FKE1q2oe6mDupump,0.6185255613487908,yes,-0.5723734984754905,high
9WhscNVCDeAuvBJYg1K6Gg1TJxszsnDDj3ZYfYmopump,0.21187269323180666,unknown,-0.6105182898231256,high
97p8zFdCZinTkrJochRZy9ehCYwS2M3TGzN4qqNxpump,0.1910261853527127,yes,-0.6974048586456305,high
ATDLXn41q6ySnVDMrye1wcEnFrqMGD82tfEBnhYapump,1.0,unknown,3.4463516136414944,high
2GCH4qkozavi7cFTL2WSeE7y8nbmTEML64hMoPwBpump,0.3473007404968036,yes,-0.562159645586288,high
F3zPNZcz5yKZvr4z5KqdseRZ25gjf8FhbwfHXfRupump,0.2760739105392179,no,-0.49748623233684464,high
DVtrerbvaB1JyAKA9crCN2xkxnYD5jBCLgsUrBZEpump,0.7186833618146178,unknown,2.263139204575929,medium
B6KRtVS4HcvEDsyiQVfuMp1PnNB1PkjSppKAo95hpump,0.1065898400110873,unknown,-0.8288463584490751,high
EQCe7JQ5fPjXueDigSuB8o8ucLoYnWVigacEk4rppump,0.3049729563958018,yes,-0.08303932752687027,high
F86CrovmssCVw8ve5NFrENw75bFYuWqFRavJusnf3dbz,0.04212353060667302,yes,-0.8558607475706778,high
FZwG7hmfXcyfHJdB6gL47U3tUJUri1QGc6atSQqtpump,0.04474529966435285,yes,-0.9578598973652519,high
G65eoXW9jQBvZHwAgnqs63qE4ektpyR2EHUGroTZpump,0.030475035093143286,yes,-0.9575410089275994,high
7k3KnqgFqwVkMiJhMu9cKxYeFMhhNPsHYtytxeF7pump,0.06937611400817788,yes,-0.9337981685930405,high
581YSpyLbhxrcjLFG9hx6kd2XMzLKgzK3KUBDhGwpump,0.050693496057296596,yes,-0.891393460652826,high
FsJ5ML9RyeWhbi5zJeG2E6Ci8Vi2JdHqZXbMwvtppump,0.05954653562937323,yes,-0.9368094164251565,high
5ubaRgApFyDrE6RjTEV99doCuDmiPBmMbFM5pkerpump,0.36754261892087264,no,2.838922874400518,medium
767mpCHsHCS2dMaqFrUzYT4Ar4XvDWm7F2QBqz5ypump,0.06984334960435669,yes,-0.8475047978299586,high
